"","EIN","TAXYR","transition_no","CEO1","CEO2","OBJECT_ID","NAME","FORMTYPE","URL","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","salutation","first_name","middle_name","last_name","suffix","status","gender","gender_confidence","title.standard","title.mult.x","title.order","title.count","num.paid","num.fte","num.fte.30h","unique_ceos"
"305",10361089,2016,1,"ROBERT DAWBER",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300423","YORK COUNTY SHELTER PROGRAMS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300423_public.xml","ROBERT DAWBER","EXECUTIVE DIRECTOR",40,NA,"X",102906,0,13974,NA,NA,NA,NA,NA,"","ROBERT","","DAWBER","","","M","99.7","CEO",0,1,1,10,10,10,3
"306",10361797,2010,1,"BARBARA CLARK",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201132239349301293","SEBAGO LAKES REGION CHAMBER OF COMMERCE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201132239349301293_public.xml","BARBARA CLARK","EXECUTIVE DIRECTOR",40,NA,NA,43615,0,0,NA,NA,NA,NA,"X","","BARBARA","","CLARK","","","F","100","CEO",0,1,1,4,2,4,3
"307",10361797,2011,1,"BARBARA CLARK",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201202269349301445","SEBAGO LAKES REGION CHAMBER OF COMMERCE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201202269349301445_public.xml","BARBARA CLARK","EXECUTIVE DIRECTOR",40,NA,NA,43260,0,0,"X",NA,NA,NA,"X","","BARBARA","","CLARK","","","F","100","CEO",0,1,1,4,2,4,3
"308",10361797,2012,1,"AIMEE SENATORE",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201332279349300208","SEBAGO LAKES REGION CHAMBER OF COMMERCE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201332279349300208_public.xml","AIMEE SENATORE","EXECUTIVE DIRECTOR",40,"X","X",42842,0,0,NA,NA,NA,NA,NA,"","AIMEE","","SENATORE","","","F","100","CEO",0,1,1,4,2,4,3
"309",10361797,2013,1,"AIMEE SENATORE",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441359349308219","SEBAGO LAKES REGION CHAMBER OF COMMERCE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441359349308219_public.xml","AIMEE SENATORE","EXECUTIVE DIRECTOR",40,"X","X",46083,0,0,NA,NA,NA,NA,NA,"","AIMEE","","SENATORE","","","F","100","CEO",0,1,1,4,2,4,3
"310",10361797,2014,1,"AIMEE SENATORE",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512659349300716","SEBAGO LAKES REGION CHAMBER OF COMMERCE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512659349300716_public.xml","AIMEE SENATORE","EXECUTIVE DIRECTOR",40,"X","X",47543,0,1012,NA,NA,NA,NA,NA,"","AIMEE","","SENATORE","","","F","100","CEO",0,1,1,4,2,4,3
"311",10364852,2012,1,"FRANCINE GARLAND-STARK",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441699349300824","HOPE AND JUSTICE PROJECT INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441699349300824_public.xml","FRANCINE GARLAND STARK","EXECUTIVE DI",40,NA,"X",66456,0,13809,NA,NA,NA,NA,NA,"","FRANCINE","","GARLAND-STARK","","","F","60.9","CEO",0,1,1,4,4,4,3
"312",10364852,2013,1,"FRANCINE GARLAND-STARK",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201521479349300527","HOPE AND JUSTICE PROJECT INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201521479349300527_public.xml","FRANCINE GARLAND STARK","EXECUTIVE DI",40,NA,"X",69319,0,13135,NA,NA,NA,NA,NA,"","FRANCINE","","GARLAND-STARK","","","F","60.9","CEO",0,1,1,4,4,4,3
"313",10364852,2014,1,"FRANCINE GARLAND-STARK","PAT SMITH","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621199349300722","HOPE AND JUSTICE PROJECT INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621199349300722_public.xml","FRANCINE GARLAND STARK","EXECUTIVE DI",40,NA,"X",74034,0,0,NA,NA,NA,NA,NA,"","FRANCINE","","GARLAND-STARK","","","F","60.9","CEO",0,1,1,4,4,4,3
"314",10364852,2015,1,"PATRICIA SMITH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701939349300115","HOPE AND JUSTICE PROJECT INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701939349300115_public.xml","PATRICIA SMITH","EXECUTIVE DI",40,NA,"X",71449,0,13190,NA,NA,NA,NA,NA,"","PATRICIA","","SMITH","","","F","99.6","CEO",0,1,1,4,4,4,3
"315",10364852,2016,1,"PATRICIA SMITH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201801519349300645","HOPE AND JUSTICE PROJECT INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201801519349300645_public.xml","PATRICIA SMITH","EXECUTIVE DI",40,NA,"X",77467,0,17033,NA,NA,NA,NA,NA,"","PATRICIA","","SMITH","","","F","99.6","CEO",0,1,1,4,4,4,3
"316",10367357,2011,1,"SHENNA BELLOWS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201300439349301860","AMERICAN CIVIL LIBERTIES UNION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201300439349301860_public.xml","SHENNA BELLOWS","EXEC. DIR.",25,NA,"X",37592,33337,7269,NA,NA,NA,NA,NA,"","SHENNA","","BELLOWS","","","F","100","CEO",0,1,1,4,0,2,3
"317",10367357,2012,1,"SHENNA BELLOWS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323109349301582","AMERICAN CIVIL LIBERTIES UNION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323109349301582_public.xml","SHENNA BELLOWS","EXEC. DIR.",29.04,NA,"X",50619,23374,8942,NA,NA,NA,NA,NA,"","SHENNA","","BELLOWS","","","F","100","CEO",0,1,1,4,0,2,3
"318",10367357,2013,1,"SHENNA BELLOWS","KAREN FOSTER","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201423119349300732","AMERICAN CIVIL LIBERTIES UNION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201423119349300732_public.xml","SHENNA BELLOWS","EXEC. DIR.",20,NA,"X",31607,31607,6574,NA,NA,NA,NA,NA,"","SHENNA","","BELLOWS","","","F","100","CEO",0,1,1,4,0,2,3
"319",10367357,2014,1,"ALISON BEYEA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512959349300026","AMERICAN CIVIL LIBERTIES UNION OF MAINE FOUNDATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512959349300026_public.xml","ALISON BEYEA","EXECUTIVE DIRECTOR",36,NA,"X",55647,0,8467,NA,NA,NA,NA,NA,"","ALISON","","BEYEA","","","F","100","CEO",0,1,1,4,0,2,3
"320",10367357,2015,1,"ALISON BEYEA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602639349300030","AMERICAN CIVIL LIBERTIES UNION OF MAINE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602639349300030_public.xml","ALISON BEYEA","EXECUTIVE DIRECTOR",36,NA,"X",88090,0,10216,NA,NA,NA,NA,NA,"","ALISON","","BEYEA","","","F","100","CEO",0,1,1,4,0,2,3
"321",10368096,2015,1,"DENNIS FITZGIBBONS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740799349300009","Alpha One","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740799349300009_public.xml","Dennis Fitzgibbons","President",40,NA,"X",173698,0,23276,NA,NA,NA,NA,NA,"","DENNIS","","FITZGIBBONS","","","M","99.5","BOARD PRESIDENT",0,1,1,10,10,10,2
"322",10368096,2016,1,"DENNIS FITZGIBBONS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821359349307657","Alpha One","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821359349307657_public.xml","Dennis Fitzgibbons","CEO, former",40,NA,"X",170008,0,35752,NA,NA,NA,NA,NA,"","DENNIS","","FITZGIBBONS","","","M","99.5","CEO",0,1,1,10,10,10,2
"323",10368096,2017,1,"DENNIS FITZGIBBONS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300528","Alpha One","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300528_public.xml","Dennis Fitzgibbons","CEO, former",40,NA,"X",172108,0,46191,NA,NA,NA,NA,NA,"","DENNIS","","FITZGIBBONS","","","M","99.5","CEO",0,1,1,10,10,10,2
"324",10368096,2018,1,"THOMAS NEWMAN",NA,"202020319349300160","Alpha One","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020319349300147_public.xml","Thomas C Newman","Executive Director",40,"X","X",349075,0,18642,NA,NA,NA,NA,NA,"","THOMAS","C","NEWMAN","","","M","99.8","CEO",0,1,1,10,10,10,2
"325",10368096,2019,1,"THOMAS NEWMAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202141099349300809","Alpha One","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202141099349300809_public.xml","Thomas C Newman","Executive Director",40,NA,NA,423963,0,29293,NA,NA,NA,NA,"X","","THOMAS","C","NEWMAN","","","M","99.8","CEO",0,1,1,10,10,10,2
"326",10370716,2015,1,"RAYMOND ARSENAULT",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612729349301301","SPURWINKRI","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612729349301301_public.xml","RAYMOND A ARSENAULT","PRESIDENT",40,NA,"X",134893,0,11588,NA,NA,NA,NA,NA,"","RAYMOND","A","ARSENAULT","","","M","99.8","BOARD PRESIDENT",0,1,1,3,3,3,2
"327",10370716,2016,1,"RAYMOND ARSENAULT",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712709349300416","SPURWINKRI","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712709349300416_public.xml","RAYMOND A ARSENAULT","PRESIDENT",40,NA,"X",135598,0,12437,NA,NA,NA,NA,NA,"","RAYMOND","A","ARSENAULT","","","M","99.8","BOARD PRESIDENT",0,1,1,3,3,3,2
"328",10370716,2017,1,"RAYMOND ARSENAULT",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833139349303313","SPURWINKRI","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833139349303313_public.xml","RAYMOND A ARSENAULT","PRESIDENT",40,NA,"X",136318,0,13459,NA,NA,NA,NA,NA,"","RAYMOND","A","ARSENAULT","","","M","99.8","BOARD PRESIDENT",0,1,1,3,3,3,2
"329",10370716,2018,1,"REGINA HAYES",NA,"201903179349306880","SPURWINKRI","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349306890_public.xml","REGINA C HAYES","EXECUTIVE DIRECTOR/CFO",40,NA,"X",125312,0,13590,NA,NA,NA,NA,NA,"","REGINA","C","HAYES","","","F","100","CEO",1,1,2,3,3,3,2
"330",10370716,2019,1,"REGINA HAYES",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202033219349314223","SPURWINKRI","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202033219349314223_public.xml","REGINA C HAYES","EXECUTIVE DIRECTOR/CFO",40,NA,"X",123630,0,18975,NA,NA,NA,NA,NA,"","REGINA","C","HAYES","","","F","100","CEO",1,1,2,3,3,3,2
"331",10372829,2013,1,"ROBERT RYAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201431679349301258","BOOTHBAY RAILWAY VILLAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201431679349301258_public.xml","ROBERT RYAN","EXECUTIVE DIREC",40,NA,"X",54161,10800,7182,NA,NA,NA,NA,NA,"","ROBERT","","RYAN","","","M","99.7","CEO",0,1,1,6,6,6,2
"332",10372829,2014,1,"ROBERT RYAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511879349300726","BOOTHBAY RAILWAY VILLAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511879349300726_public.xml","ROBERT RYAN","EXECUTIVE DIREC",40,NA,"X",55702,10800,7239,NA,NA,NA,NA,NA,"","ROBERT","","RYAN","","","M","99.7","CEO",0,1,1,6,6,6,2
"333",10372829,2015,1,"MARGARET HOFFMAN","ROBERT RYAN","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641349349305809","BOOTHBAY RAILWAY VILLAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641349349305809_public.xml","MARGARET A HOFFMAN","EXECUTIVE DIREC",40,NA,"X",61259,0,8555,NA,NA,NA,NA,NA,"","MARGARET","A","HOFFMAN","","","F","100","CEO",0,1,1,6,6,6,2
"334",10372829,2016,1,"MARGARET HOFFMAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713179349301226","BOOTHBAY RAILWAY VILLAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713179349301226_public.xml","MARGARET A HOFFMAN","EXECUTIVE DIREC",40,NA,"X",68944,0,9322,NA,NA,NA,NA,NA,"","MARGARET","A","HOFFMAN","","","F","100","CEO",0,1,1,6,6,6,2
"335",10372829,2017,1,"MARGARET HOFFMAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349305623","BOOTHBAY RAILWAY VILLAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349305623_public.xml","MARGARET A HOFFMAN","EXECUTIVE DIRECTOR",40,NA,"X",68170,0,10047,NA,NA,NA,NA,NA,"","MARGARET","A","HOFFMAN","","","F","100","CEO",0,1,1,6,6,6,2
"336",10376510,2013,1,"ROBERT MATHIEN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442959349300234","MAINE MENTAL HEALTH CONNECTIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442959349300234_public.xml","ROBERT MATHIEN","EXECUTIVE DI",45,"X","X",54471,0,20194,NA,NA,NA,NA,NA,"","ROBERT","","MATHIEN","","","M","99.7","CEO",0,1,1,3,3,3,2
"337",10376510,2014,1,"ROBERT MATHIEN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640129349300824","MAINE MENTAL HEALTH CONNECTIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640129349300824_public.xml","ROBERT MATHIEN","EXECUTIVE DI",45,"X","X",56583,0,4973,NA,NA,NA,NA,NA,"","ROBERT","","MATHIEN","","","M","99.7","CEO",0,1,1,3,3,3,2
"338",10376510,2015,1,"SEAN FAIRCLOTH","ROBERT MATHIEN","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731229349301808","MAINE MENTAL HEALTH CONNECTIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731229349301808_public.xml","SEAN FAIRCLOTH","EXECUTIVE DI",40,"X","X",56266,0,4416,NA,NA,NA,NA,NA,"","SEAN","","FAIRCLOTH","","","M","98.9","CEO",0,1,1,3,3,3,2
"339",10376510,2016,1,"SEAN FAIRCLOTH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800109349301130","MAINE MENTAL HEALTH CONNECTIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800109349301130_public.xml","SEAN FAIRCLOTH","EXECUTIVE DI",40,NA,"X",57600,0,3745,NA,NA,NA,NA,NA,"","SEAN","","FAIRCLOTH","","","M","98.9","CEO",0,1,1,3,3,3,2
"340",10376510,2017,1,"SEAN FAIRCLOTH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940259349300164","MAINE MENTAL HEALTH CONNECTIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940259349300164_public.xml","SEAN FAIRCLOTH","EXECUTIVE DI",40,NA,"X",55927,0,3770,NA,NA,NA,NA,NA,"","SEAN","","FAIRCLOTH","","","M","98.9","CEO",0,1,1,3,3,3,2
"341",10376890,2015,1,"JAMES DAVIS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611239349301286","Pines Health Services","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611239349301286_public.xml","James Davis","Chief Executive Officer",40,NA,"X",135496,0,15058,NA,NA,NA,NA,NA,"","JAMES","","DAVIS","","","M","99.7","CEO",0,1,1,28,27,27,2
"342",10376890,2016,1,"JAMES DAVIS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731319349302118","Pines Health Services","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731319349302118_public.xml","James Davis","Chief Executive Officer",40,NA,"X",130525,0,15204,NA,NA,NA,NA,NA,"","JAMES","","DAVIS","","","M","99.7","CEO",0,1,1,28,27,27,2
"343",10376890,2017,1,"JAMES DAVIS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349302924","Pines Health Services","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349302924_public.xml","James Davis","Past Chief Executive Officer",40,NA,"X",135148,0,15429,NA,NA,NA,NA,NA,"","JAMES","","DAVIS","","","M","99.7","CEO",0,1,1,28,27,27,2
"344",10376890,2018,1,"KRIS DOODY",NA,"201912599349300704","Pines Health Services","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912599349300706_public.xml","Kris Doody","Interim CEO",20,NA,"X",87907,0,0,NA,NA,NA,NA,NA,"","KRIS","","DOODY","","","F","51.5","CEO",0,1,1,28,27,27,2
"345",10376890,2019,1,"KRIS DOODY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202013219349315466","Pines Health Services","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202013219349315466_public.xml","Kris Doody","Chief Executive Officer",40,NA,"X",364426,0,13053,NA,NA,NA,NA,NA,"","KRIS","","DOODY","","","F","51.5","CEO",0,1,1,28,27,27,2
"346",10378758,2014,1,"DONALD TUSKI",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621319349302877","MAINE COLLEGE OF ART","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621319349302877_public.xml","DONALD TUSKI","PRESIDENT",40,NA,"X",185000,0,18500,NA,NA,NA,NA,NA,"","DONALD","","TUSKI","","","M","99.8","BOARD PRESIDENT",0,1,1,14,14,14,4
"347",10378758,2015,1,"DONALD TUSKI",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741329349302174","MAINE COLLEGE OF ART","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741329349302174_public.xml","DONALD TUSKI","PRESIDENT",40,NA,"X",187994,0,18500,NA,NA,NA,NA,NA,"","DONALD","","TUSKI","","","M","99.8","BOARD PRESIDENT",0,1,1,14,14,14,4
"348",10378758,2016,1,"DONALD TUSKI","STUART KESTENBAUM","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349310351","MAINE COLLEGE OF ART","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349310351_public.xml","DONALD TUSKI","PRESIDENT",40,NA,"X",111148,0,11886,NA,NA,NA,NA,NA,"","DONALD","","TUSKI","","","M","99.8","BOARD PRESIDENT",0,1,1,14,14,14,4
"349",10378758,2017,1,"LAURA FREID",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349301919","MAINE COLLEGE OF ART","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349301919_public.xml","LAURA FREID","PRESIDENT",40,NA,"X",152539,0,11081,NA,NA,NA,NA,NA,"","LAURA","","FREID","","","F","100","BOARD PRESIDENT",0,1,1,14,14,14,4
"350",10378758,2018,1,"LAURA FREID",NA,"202041919349302144","MAINE COLLEGE OF ART","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041919349302144_public.xml","LAURA FREID","PRESIDENT",40,NA,"X",301211,0,56430,NA,NA,NA,NA,NA,"","LAURA","","FREID","","","F","100","BOARD PRESIDENT",0,1,1,14,14,14,4
"351",10384833,2014,1,"ALEX GAETH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201500949349300210","BIG BROTHERS BIG SISTERS","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201500949349300210_public.xml","ALEX GAETH","CEO",40,NA,"X",60391,0,3500,NA,NA,NA,NA,NA,"","ALEX","","GAETH","","","M","98.2","CEO",0,1,1,5,5,5,2
"352",10384833,2015,1,"ALEX GAETH",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602609349300405","BIG BROTHERS BIG SISTERS","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602609349300405_public.xml","ALEX GAETH","CEO",40,NA,"X",62254,0,3600,NA,NA,NA,NA,NA,"","ALEX","","GAETH","","","M","98.2","CEO",0,1,1,5,5,5,2
"353",10384833,2016,1,"ALEX GAETH","GWENDOLYN HUDSON","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703149349302630","BIG BROTHERS BIG SISTERS","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703149349302630_public.xml","ALEX GAETH","CEO",40,NA,"X",62900,0,3600,NA,NA,NA,NA,NA,"","ALEX","","GAETH","","","M","98.2","CEO",0,1,1,5,5,5,2
"354",10384833,2017,1,"GWENDOLYN HUDSON",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201832959349300113","BIG BROTHERS BIG SISTERS","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201832959349300113_public.xml","GWENDOLYN HUDSON","CEO",40,NA,"X",60188,0,4500,NA,NA,NA,NA,NA,"","GWENDOLYN","","HUDSON","","","F","100","CEO",0,1,1,5,5,5,2
"355",10384833,2018,1,"GWENDOLYN HUDSON",NA,"201940939349300416","BIG BROTHERS BIG SISTERS OF MID-MAINE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940939349300404_public.xml","GWENDOLYN HUDSON","EXECUTIVE DIRECTOR",40,"X",NA,66828,0,4499,NA,NA,NA,NA,NA,"","GWENDOLYN","","HUDSON","","","F","100","CEO",0,1,1,5,5,5,2
"356",10386913,2014,1,"PETER CHALKE",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349301886","CENTRAL MAINE HEALTHCARE CORPORATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349301886_public.xml","PETER E CHALKE","DIRECTOR/PRESIDENT",55,"X","X",705146,0,30751,NA,NA,NA,NA,NA,"","PETER","E","CHALKE","","","M","99.7","BOARD PRESIDENT",1,2,2,61,60,60,2
"357",10386913,2015,1,"PETER CHALKE",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721289349301902","CENTRAL MAINE HEALTHCARE CORPORATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721289349301902_public.xml","PETER E CHALKE","DIRECTOR/PRESIDENT",55,"X","X",796319,0,29344,NA,NA,NA,NA,NA,"","PETER","E","CHALKE","","","M","99.7","BOARD PRESIDENT",1,2,2,61,60,60,2
"358",10386913,2016,1,"PETER CHALKE","JEFF BRICKMAN","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841249349301709","CENTRAL MAINE HEALTHCARE CORPORATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841249349301709_public.xml","PETER E CHALKE","DIRECTOR; PRESIDENT END 09/16",55,"X","X",919497,0,20072,NA,NA,NA,NA,NA,"","PETER","E","CHALKE","","","M","99.7","BOARD PRESIDENT",1,2,2,61,60,60,2
"359",10386913,2017,1,"JEFF BRICKMAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302387","CENTRAL MAINE HEALTHCARE CORPORATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302387_public.xml","JEFF BRICKMAN","DIRECTOR END 1/18; PRESIDENT",55,"X","X",866848,0,114974,NA,NA,NA,NA,NA,"","JEFF","","BRICKMAN","","","M","100","BOARD PRESIDENT",1,2,2,61,60,60,2
"360",10386913,2018,1,"JEFF BRICKMAN",NA,"202041979349301888","CENTRAL MAINE HEALTHCARE CORPORATION","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301904_public.xml","JEFF BRICKMAN","PRESIDENT",55,"X","X",717577,0,99794,NA,NA,NA,NA,NA,"","JEFF","","BRICKMAN","","","M","100","BOARD PRESIDENT",0,1,1,61,60,60,2
"361",10388818,2012,1,"PETER ADAMS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201400369349300405","Maine Adaptive Sports & Recreation","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201400369349300405_public.xml","Peter Adams","Executive Director",40,NA,"X",75000,0,7313,NA,NA,NA,NA,NA,"","PETER","","ADAMS","","","M","99.7","CEO",0,1,1,3,3,3,2
"362",10388818,2013,1,"PETER ADAMS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520309349300717","Maine Adaptive Sports & Recreation","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520309349300717_public.xml","Peter Adams","Executive Director",40,NA,"X",75000,0,9841,NA,NA,NA,NA,NA,"","PETER","","ADAMS","","","M","99.7","CEO",0,1,1,3,3,3,2
"363",10388818,2014,1,"PETER ADAMS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610719349300231","Maine Adaptive Sports & Recreation","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610719349300231_public.xml","Peter Adams","Past Executive Director",40,NA,"X",75000,0,9841,NA,NA,NA,NA,NA,"","PETER","","ADAMS","","","M","99.7","CEO",0,1,1,3,3,3,2
"364",10388818,2015,1,"BARBARA SCHNEIDER",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740689349300604","Maine Adaptive Sports & Recreation","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740689349300604_public.xml","Barbara Schneider","Executive Director",40,NA,"X",14806,0,0,NA,NA,NA,NA,NA,"","BARBARA","","SCHNEIDER","","","F","100","CEO",0,1,1,3,3,3,2
"365",10388818,2016,1,"BARBARA SCHNEIDER",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830659349300133","Maine Adaptive Sports & Recreation","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830659349300133_public.xml","Barbara Schneider","Executive Director",40,NA,"X",69992,0,0,NA,NA,NA,NA,NA,"","BARBARA","","SCHNEIDER","","","F","100","CEO",0,1,1,3,3,3,2
