"OBJECTID","URL","RETURN_VERSION","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_TYPE","TAX_YEAR","F9_10_INFO_SCHED_O_X","F9_10_ASSET_CASH_SAVING_BOY","F9_10_ASSET_CASH_SAVING_EOY","F9_10_ASSET_CASH_BOY","F9_10_ASSET_CASH_EOY","F9_10_ASSET_SAVING_BOY","F9_10_ASSET_SAVING_EOY","F9_10_ASSET_PLEDGE_NET_BOY","F9_10_ASSET_PLEDGE_NET_EOY","F9_10_ASSET_ACC_NET_BOY","F9_10_ASSET_ACC_NET_EOY","F9_10_ASSET_LOAN_OFF_BOY","F9_10_ASSET_LOAN_OFF_EOY","F9_10_ASSET_LOAN_DSQ_PERS_BOY","F9_10_ASSET_LOAN_DSQ_PERS_EOY","F9_10_ASSET_NOTE_LOAN_NET_BOY","F9_10_ASSET_NOTE_LOAN_NET_EOY","F9_10_ASSET_INV_SALE_BOY","F9_10_ASSET_INV_SALE_EOY","F9_10_ASSET_EXP_PREPAID_BOY","F9_10_ASSET_EXP_PREPAID_EOY","F9_10_ASSET_LAND_BLDG","F9_10_ASSET_LAND_BLDG_BOY","F9_10_ASSET_LAND_BLDG_EOY","F9_10_ASSET_LAND_BLDG_DEPREC","F9_10_ASSET_LAND_BLDG_NET_BOY","F9_10_ASSET_LAND_BLDG_NET_EOY","F9_10_ASSET_INVEST_SEC_BOY","F9_10_ASSET_INVEST_SEC_EOY","F9_10_ASSET_INVEST_SEC_OTH_BOY","F9_10_ASSET_INVEST_SEC_OTH_EOY","F9_10_ASSET_INVEST_PROG_RLTD_BOY","F9_10_ASSET_INVEST_PROG_RLTD_EOY","F9_10_ASSET_INTANGIBLE_BOY","F9_10_ASSET_INTANGIBLE_EOY","F9_10_ASSET_OTH_BOY","F9_10_ASSET_OTH_BOY_V2","F9_10_ASSET_OTH_EOY","F9_10_ASSET_OTH_EOY_V2","F9_10_ASSET_TOT_BOY","F9_10_ASSET_TOT_EOY","F9_10_LIAB_ACC_PAYABLE_BOY","F9_10_LIAB_ACC_PAYABLE_EOY","F9_10_LIAB_GRANT_PAYABLE_BOY","F9_10_LIAB_GRANT_PAYABLE_EOY","F9_10_LIAB_REV_DEFERRED_BOY","F9_10_LIAB_REV_DEFERRED_EOY","F9_10_LIAB_TAX_EXEMPT_BOND_BOY","F9_10_LIAB_TAX_EXEMPT_BOND_EOY","F9_10_LIAB_ESCROW_ACC_BOY","F9_10_LIAB_ESCROW_ACC_EOY","F9_10_LIAB_LOAN_OFF_BOY","F9_10_LIAB_LOAN_OFF_EOY","F9_10_LIAB_MTG_NOTE_BOY","F9_10_LIAB_MTG_NOTE_EOY","F9_10_LIAB_NOTE_UNSEC_BOY","F9_10_LIAB_NOTE_UNSEC_EOY","F9_10_LIAB_OTH_BOY","F9_10_LIAB_OTH_EOY","F9_10_LIAB_TOT_BOY","F9_10_NAFB_FOLLOW_SFAS117_X","F9_10_LIAB_TOT_EOY","F9_10_NAFB_UNRESTRICT_BOY","F9_10_NAFB_UNRESTRICT_EOY","F9_10_NAFB_RESTRICT_TEMP_BOY","F9_10_NAFB_RESTRICT_TEMP_EOY","F9_10_NAFB_RESTRICT_PERM_BOY","F9_10_NAFB_NO_FOLLOW_SFAS117_X","F9_10_NAFB_RESTRICT_PERM_EOY","F9_10_NAFB_CAP_STCK_BOY","F9_10_NAFB_CAP_STCK_EOY","F9_10_NAFB_CAP_SURPLUS_BOY","F9_10_NAFB_CAP_SURPLUS_EOY","F9_10_NAFB_EARNING_RETAINED_BOY","F9_10_NAFB_EARNING_RETAINED_EOY","F9_10_NAFB_TOT_BOY","F9_10_NAFB_TOT_EOY","F9_10_NAFB_TOT_LIAB_NAFB_BOY","F9_10_NAFB_TOT_LIAB_NAFB_EOY","EIN2"
"201632239349301008","https://s3.amazonaws.com/irs-form-990/201632239349301008_public.xml","2014v6.0","42104310","HOLYOKE VISITING NURSE ASSOCIATION INC","","990","2014","","","","","","95678","400565","","","1025869","742564","","","","","","","","","82707","96247","424943","","","350787","48234","74156","396706","299421","","","","","","","592864","","523712","","2242058","2136665","857142","603694","","","190056","212138","","","","","","","","","","","1181295","1172867","2228493","X","1988699","-649552","-443959","2305","265","660812","","591660","","","","","","","13565","147966","2242058","2136665","EIN-04-2104310"
"201503559349300490","https://s3.amazonaws.com/irs-form-990/201503559349300490_public.xml","2014v5.0","42592472","CAPE COD ACADEMY","","990","2014","","","","","","511619","314610","","3050","52633","23003","","","","","117650","129344","","","95051","145771","23236367","","","8711304","15086976","14525063","2215365","815405","","","","","","","","","","","18079294","15956246","522158","585116","","","932254","1048081","","","","","","","685000","183000","","","","","2139412","X","1816197","15748394","13923252","14572","39786","176916","","177011","","","","","","","15939882","14140049","18079294","15956246","EIN-04-2592472"
"201610639349300106","https://s3.amazonaws.com/irs-form-990/201610639349300106_public.xml","2014v6.0","42259692","SOUTH SHORE ART CENTER INC","","990","2014","","","","56927","110308","57207","330556","","","11392","23888","","","","","","","150","150","3368","3400","1529302","","","888342","657627","640960","","","150925","137810","","","","","","","","","937596","1247072","34832","33157","","","35494","40861","","","","","","","","","","","7914","9483","78240","X","83501","733568","1033793","32578","36568","93210","","93210","","","","","","","859356","1163571","937596","1247072","EIN-04-2259692"
"201542169349300224","https://s3.amazonaws.com/irs-form-990/201542169349300224_public.xml","2014v5.0","43543134","THE DOUG FLUTIE JR FOUNDATION FOR AUTISM INC","","990","2014","","","","123","110","476166","173950","35463","16822","","","","","","","","","","","20476","7046","10982","","","10982","0","0","2449733","2493667","","","","","14538","7351","10726","","11262","","3007225","2710208","4786","5019","553990","457098","72018","21600","","","","","","","","","","","0","26450","630794","X","510167","2286612","2118125","89819","81916","","","","","","","","","","2376431","2200041","3007225","2710208","EIN-04-3543134"
"201502239349301300","https://s3.amazonaws.com/irs-form-990/201502239349301300_public.xml","2014v5.0","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2014","","","","266463","168649","","","","","","","","","","","","","6613","13950","","","1764421","","","562999","1226473","1201422","","","","","","","","","","","","","1499549","1384021","747","1040","","","","","","","","","","","","","408768","361705","71605","0","481120","X","362745","910305","931005","108124","90271","","","","","","","","","","1018429","1021276","1499549","1384021","EIN-02-0240383"
"201541319349201279","https://s3.amazonaws.com/irs-form-990/201541319349201279_public.xml","2014v5.0","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2014","X","59273","43003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9635","","3771","68908","46774","","","","","","","","","","","","","","","","","","","31380","","13087","","","","","","","","","","","","","","37528","33687","","","EIN-04-3266589"
"201501529349300625","https://s3.amazonaws.com/irs-form-990/201501529349300625_public.xml","2014v5.0","50258941","BETHANY HOME OF RI INC","","990","2014","","","","30408","454052","75798","299499","","","515487","673525","","","","","","","","","21315","34721","4507699","","","2897640","2011328","1610059","61867","32255","","","","","","","4661324","","4737265","","7377527","7841376","464209","234542","","","","","","","","","","","","","","","","","464209","X","234542","2191863","2836381","84191","58661","4637264","","4711792","","","","","","","6913318","7606834","7377527","7841376","EIN-05-0258941"
"201601329349301715","https://s3.amazonaws.com/irs-form-990/201601329349301715_public.xml","2014v6.0","30179298","President and Fellows of Middlebury College","","990","2014","","","","11931564","2084612","13094071","310313","39712428","39694991","6104736","6207878","42532","39704","","","18538641","17506543","1069762","1021387","4596368","4380286","758306932","","","360083134","379945610","398223798","86414223","129410089","1045853467","1018938577","","","","","29917175","","29699949","","1637220577","1647518127","45575850","47313691","","","16961053","17460729","286817007","285550702","3729855","3828292","","","","","","","40265800","39435133","393349565","X","393588547","341739399","326737310","572344881","580204195","329786732","","346988075","","","","","","","1243871012","1253929580","1637220577","1647518127","EIN-03-0179298"
"201610749349300431","https://s3.amazonaws.com/irs-form-990/201610749349300431_public.xml","2014v6.0","60840436","BENHAVEN INC","","990","2014","","","","1316695","2612737","","","","","2307044","1721863","","","","","","","","","","","9411095","","","4451336","4695217","4959759","1084229","1519224","","","","","","","35274","","11395","","9438459","10824978","992325","1445801","","","","","","","","","","","2094955","2007120","","","28827","28827","3116107","X","3481748","6322352","7343230","","","","","","","","","","","","6322352","7343230","9438459","10824978","EIN-06-0840436"
"201720449349302492","https://s3.amazonaws.com/irs-form-990/201720449349302492_public.xml","2015v3.0","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2015","","","","44072","","302551","162908","3015","9250","32546","74445","19394","","","","18000","18000","","","26993","35405","1058296","","","403376","654639","654920","","","386784","340829","","","","","","","","","1487994","1295757","37782","68615","","","17300","9000","","","","","","","124241","115836","","","","","179323","X","193451","1082905","1049956","225766","52350","","","","","","","","","","1308671","1102306","1487994","1295757","EIN-04-2596491"
"201731319349304523","https://s3.amazonaws.com/irs-form-990/201731319349304523_public.xml","2015v3.0","60840436","BENHAVEN INC","","990","2015","","","","2612737","2370073","","","","","1721863","1871563","","","","","","","","","","","9679258","","","4828544","4959759","4850714","1519224","2013270","","","","","","","11395","","11395","","10824978","11117015","1445801","1376798","","","","","","","","","","","2007120","1904723","","","28827","29754","3481748","X","3311275","7343230","7805740","","","","","","","","","","","","7343230","7805740","10824978","11117015","EIN-06-0840436"
"201601239349200810","https://s3.amazonaws.com/irs-form-990/201601239349200810_public.xml","2015v2.1","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2015","X","43003","71114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3771","","1156","46774","72270","","","","","","","","","","","","","","","","","","","13087","","11272","","","","","","","","","","","","","","33687","60998","","","EIN-04-3266589"
"201741299349302179","https://s3.amazonaws.com/irs-form-990/201741299349302179_public.xml","2015v3.0","30179298","President and Fellows of Middlebury","College","990","2015","","","","2084612","8365358","310313","315380","39694991","32980401","6207878","7128275","39704","36649","","","17506543","17267773","1021387","968032","4380286","2184513","770597607","","","381677106","398223798","388920501","129410089","143308000","1018938577","885842407","","","","","29699949","","27583318","","1647518127","1514900607","47313691","48664766","","","17460729","18059447","285550702","281644228","3828292","9235581","","","","","","","39435133","38954708","393588547","X","396558730","326737310","248983769","580204195","507209698","346988075","","362148410","","","","","","","1253929580","1118341877","1647518127","1514900607","EIN-03-0179298"
"201712239349301951","https://s3.amazonaws.com/irs-form-990/201712239349301951_public.xml","2015v3.0","42104310","HOLYOKE VISITING NURSE ASSOCIATION INC","","990","2015","","","","","","400565","299229","","","742564","812988","","","","","","","","","96247","95842","461821","","","387976","74156","73845","299421","460666","","","","","","","523712","","530820","","2136665","2273390","603694","328859","","","212138","197781","","","","","","","","","","","1172867","1235964","1988699","X","1762604","-443959","-87982","265","0","591660","","598768","","","","","","","147966","510786","2136665","2273390","EIN-04-2104310"
"201643069349300434","https://s3.amazonaws.com/irs-form-990/201643069349300434_public.xml","2015v2.1","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2015","","","","110","61846","173950","592799","16822","329082","","","","","","","","","","","7046","14737","18017","","","11451","0","6566","2493667","2112917","","","","","7351","8456","11262","","9475","","2710208","3135878","5019","18363","457098","429998","21600","","","","","","","","","","","","26450","37826","510167","X","486187","2118125","2292257","81916","357434","","","","","","","","","","2200041","2649691","2710208","3135878","EIN-04-3543134"
"201603509349301090","https://s3.amazonaws.com/irs-form-990/201603509349301090_public.xml","2015v2.1","42259692","SOUTH SHORE ART CENTER INC","","990","2015","","","","110308","79488","330556","317408","","","23888","6707","","","","","","","150","118","3400","1387","1553752","","","929304","640960","624448","","","137810","145600","","","","","","","","","1247072","1175156","33157","48337","","","40861","36590","","","","","","","","","","","9483","10430","83501","X","95357","1033793","967583","36568","19006","93210","","93210","","","","","","","1163571","1079799","1247072","1175156","EIN-04-2259692"
"201623489349300632","https://s3.amazonaws.com/irs-form-990/201623489349300632_public.xml","2015v2.1","42592472","CAPE COD ACADEMY","","990","2015","","","","","","314610","223045","3050","31000","23003","12901","","","","","129344","33508","","","145771","95403","23343441","","","9298396","14525063","14045045","815405","819136","","","","","","","","","","","15956246","15260038","585116","615233","","","1048081","837007","","","","","","1000000","183000","1000000","","","","","1816197","X","3452240","13923252","11498852","39786","131935","177011","","177011","","","","","","","14140049","11807798","15956246","15260038","EIN-04-2592472"
"201613149349301766","https://s3.amazonaws.com/irs-form-990/201613149349301766_public.xml","2015v2.1","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2015","","","","168649","157031","","","","","","","","","","","","","13950","14723","","","1828051","","","598118","1201422","1229933","","","","","","","","","","","","","1384021","1401687","1040","29952","","","","","","","","","","","","","361705","313691","","","362745","X","343643","931005","971021","90271","87023","","","","","","","","","","1021276","1058044","1384021","1401687","EIN-02-0240383"
"201612299349300861","https://s3.amazonaws.com/irs-form-990/201612299349300861_public.xml","2015v2.1","50258941","BETHANY HOME OF RI INC","","990","2015","","","","454052","615019","299499","264024","","","673525","700809","","","","","","","","","34721","11777","4737560","","","3028890","1610059","1708670","32255","32068","","","","","","","4737265","","4277375","","7841376","7609742","234542","204235","","","","","","","","","","","","28830","","","","","234542","X","233065","2836381","3135185","58661","3563","4711792","","4237929","","","","","","","7606834","7376677","7841376","7609742","EIN-05-0258941"
"201801349349303665","https://s3.amazonaws.com/irs-form-990/201801349349303665_public.xml","2016v3.0","30179298","President and Fellows of Middlebury","College","990","2016","","","","8365358","8697961","315380","318901","32980401","20897838","7128275","5727182","36649","33588","","","17267773","15311481","968032","798604","2184513","3563990","783917001","","","402502629","388920501","381414372","143308000","157758000","885842407","947360000","","","","","27583318","","28366526","","1514900607","1570248443","48664766","42217323","","","18059447","20106504","281574228","260776325","9235581","9950595","","","","","70000","21840000","38954708","41041695","396558730","X","395932442","248983769","239988483","507209698","557212566","362148410","","377114952","","","","","","","1118341877","1174316001","1514900607","1570248443","EIN-03-0179298"
"201712379349300816","https://s3.amazonaws.com/irs-form-990/201712379349300816_public.xml","2016v3.0","50258941","BETHANY HOME OF RI INC","","990","2016","","","","615019","633240","264024","94600","","17000","700809","791805","","","","","","","","","11777","9113","5265306","","","3182823","1708670","2082483","32068","33786","","","","","","","4277375","","4578709","","7609742","8240736","204235","219414","","","","","","","","","","","28830","23304","","","","","233065","X","242718","3135185","3425969","3563","13753","4237929","","4558296","","","","","","","7376677","7998018","7609742","8240736","EIN-05-0258941"
"201712999349300411","https://s3.amazonaws.com/irs-form-990/201712999349300411_public.xml","2016v3.0","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2016","","","","61846","100760","592799","384465","329082","191759","","","","","","","","","","","14737","15116","19523","","","13104","6566","6419","2112917","2298530","","","","","8456","14222","9475","","8678","","3135878","3019949","18363","18051","429998","472158","","","","","","","","","","","","","37826","31172","486187","X","521381","2292257","2150210","357434","348358","","","","","","","","","","2649691","2498568","3135878","3019949","EIN-04-3543134"
"201811359349310581","https://s3.amazonaws.com/irs-form-990/201811359349310581_public.xml","2016v3.0","60840436","Benhaven Inc","","990","2016","","","","2370073","2282055","","","","","1871563","1864142","","","","","","","","","","","9905642","","","5248150","4850714","4657492","2013270","2117025","","","","","","","11395","","11395","","11117015","10932109","1376798","896313","","","","","","","","","","","1904723","1786086","","","29754","29754","3311275","X","2712153","7805740","8219956","","","","","","","","","","","","7805740","8219956","11117015","10932109","EIN-06-0840436"
"201841989349301309","https://s3.amazonaws.com/irs-form-990/201841989349301309_public.xml","2016v3.0","42259692","SOUTH SHORE ART CENTER INC","","990","2016","","","","79488","37550","317408","78727","","","6707","1000","","","","","","","118","118","1387","1362","1572371","","","971015","624448","601356","","","145600","422942","","","","","","","","","1175156","1143055","48337","40860","","","36590","33288","","","","","","","","","","","10430","11916","95357","X","86064","967583","928874","19006","34907","93210","","93210","","","","","","","1079799","1056991","1175156","1143055","EIN-04-2259692"
"201722989349301367","https://s3.amazonaws.com/irs-form-990/201722989349301367_public.xml","2016v3.0","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2016","","","","157031","100667","","","","","","","","","","","","","14723","17559","","","1843841","","","635032","1229933","1208809","","","","","","","","","","","","","1401687","1327035","29952","20902","","","","","","","","","","","","","313691","264708","","","343643","X","285610","971021","992975","87023","48450","","","","","","","","","","1058044","1041425","1401687","1327035","EIN-02-0240383"
"201821359349305012","https://s3.amazonaws.com/irs-form-990/201821359349305012_public.xml","2016v3.0","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2016","","","","","73458","162908","67466","9250","5000","74445","44901","","","","","18000","11100","","","35405","30557","937977","","","467094","654920","470883","","","340829","202949","","","","","","","","","1295757","906314","68615","26416","","","9000","48431","","","","","","","115836","108149","","","","","193451","X","182996","1049956","668468","52350","54850","","","","","","","","","","1102306","723318","1295757","906314","EIN-04-2596491"
"201743219349300644","https://s3.amazonaws.com/irs-form-990/201743219349300644_public.xml","2016v3.0","42592472","CAPE COD ACADEMY","","990","2016","","","","","","223045","381896","31000","0","12901","97826","","","","","33508","13485","","","95403","107269","23223767","","","9674101","14045045","13549666","819136","814865","","","","","","","","","","","15260038","14965007","615233","1032028","","","837007","1232529","","","","","1000000","3000000","1000000","1000000","","","","","3452240","X","6264557","11498852","8510354","131935","13005","177011","","177091","","","","","","","11807798","8700450","15260038","14965007","EIN-04-2592472"
"201842269349301494","https://s3.amazonaws.com/irs-form-990/201842269349301494_public.xml","2016v3.0","42104310","HOLYOKE VISITING NURSE ASSOCIATION INC","","990","2016","","","","","","299229","470844","","","812988","873951","","","","","","","","","95842","88986","479497","","","427647","73845","51850","460666","651887","","","","","","","530820","","555458","","2273390","2692976","328859","411570","","","197781","233957","","","","","","","","","","","1235964","1244842","1762604","X","1890369","-87982","179201","","","598768","","623406","","","","","","","510786","802607","2273390","2692976","EIN-04-2104310"
"201732859349200123","https://s3.amazonaws.com/irs-form-990/201732859349200123_public.xml","2016v3.0","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2016","X","71114","60699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1156","","2264","72270","62963","","","","","","","","","","","","","","","","","","","11272","","3098","","","","","","","","","","","","","","60998","59865","","","EIN-04-3266589"
"201901359349306745","https://s3.amazonaws.com/irs-form-990/201901359349306745_public.xml","2017v2.3","42592472","CAPE COD ACADEMY","","990","2017","","","","0","720347","381896","24735","0","22737","97826","38649","","","","","13485","1777","","","107269","79119","23292987","","","10261052","13549666","13031935","814865","0","","","","","","","","","","","14965007","13919299","1032028","1112616","","","1232529","984779","","","","","3000000","5750000","1000000","1000000","","","","","6264557","X","8847395","8510354","4891912","13005","2850","177091","","177142","","","","","","","8700450","5071904","14965007","13919299","EIN-04-2592472"
"201833189349301488","https://s3.amazonaws.com/irs-form-990/201833189349301488_public.xml","2017v2.3","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2017","","","","100667","121574","","","","","","","","","","","","","17559","19400","","","1854338","","","672345","1208809","1181993","","","","","","","","","","","","","1327035","1322967","20902","37363","","","","","","","","","","","","","264708","214737","","","285610","X","252100","992975","947207","48450","123660","","","","","","","","","","1041425","1070867","1327035","1322967","EIN-02-0240383"
"201911309349304711","https://s3.amazonaws.com/irs-form-990/201911309349304711_public.xml","2017v2.3","60840436","BENHAVEN INC","","990","2017","","","","2282055","3036321","","","","","1864142","1715148","","","","","","","","","","","10437336","","","5627860","4657492","4809476","2117025","2197592","","","","","","","11395","","6595","","10932109","11765132","896313","1273383","","","29754","29754","","","","","","","1786086","1867670","","","","","2712153","X","3170807","8219956","8594325","","","","","","","","","","","","8219956","8594325","10932109","11765132","EIN-06-0840436"
"201921969349301787","https://s3.amazonaws.com/irs-form-990/201921969349301787_public.xml","2017v2.3","42259692","SOUTH SHORE ART CENTER INC","","990","2017","","","","37550","44546","78727","","","","1000","8585","","","","","","","118","0","1362","1362","1572371","","","1012937","601356","559434","","","422942","443991","","","","","","","","","1143055","1057918","40860","50088","","","33288","44735","","","","","","","","","","","11916","14547","86064","X","109370","928874","811152","34907","44186","93210","","93210","","","","","","","1056991","948548","1143055","1057918","EIN-04-2259692"
"201813199349302511","https://s3.amazonaws.com/irs-form-990/201813199349302511_public.xml","2017v2.3","50258941","BETHANY HOME OF RI INC","","990","2017","","","","633240","1099917","94600","132942","17000","0","791805","500027","","","","","","","","","9113","16183","5501092","","","3358134","2082483","2142958","33786","35546","","","","","","","4578709","","5024882","","8240736","8952455","219414","227909","","","","","","","","","","","23304","17498","","","0","115391","242718","X","360798","3425969","3536454","13753","46824","4558296","","5008379","","","","","","","7998018","8591657","8240736","8952455","EIN-05-0258941"
"201842929349200209","https://s3.amazonaws.com/irs-form-990/201842929349200209_public.xml","2017v2.3","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2017","X","60699","83147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2264","","17796","62963","100943","","","","","","","","","","","","","","","","","","","3098","","23093","","","","","","","","","","","","","","59865","77850","","","EIN-04-3266589"
"201941309349303614","https://s3.amazonaws.com/irs-form-990/201941309349303614_public.xml","2017v2.3","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2017","","","","73458","299597","67466","46404","5000","6050","44901","27045","","","","","11100","18178","","","30557","113252","146158","","","128162","470883","17996","","","202949","166057","","","","","0","","2000","","906314","696579","26416","42241","","","48431","11160","","","","","","","108149","","","","","","182996","X","53401","668468","570578","54850","72600","","","","","","","","","","723318","643178","906314","696579","EIN-04-2596491"
"201833209349301808","https://s3.amazonaws.com/irs-form-990/201833209349301808_public.xml","2017v2.3","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2017","","","","100760","75982","384465","607746","191759","29667","","","","","","","","","","","15116","10266","19523","","","14812","6419","4711","2298530","2534872","","","","","14222","33078","8678","","10095","","3019949","3306417","18051","14468","472158","528536","","","","","","","","","","","","","31172","86280","521381","X","629284","2150210","2587742","348358","89391","","","","","","","","","","2498568","2677133","3019949","3306417","EIN-04-3543134"
"201922269349300612","https://s3.amazonaws.com/irs-form-990/201922269349300612_public.xml","2017v2.3","42104310","Holyoke Visiting Nurse Association Inc","","990","2017","","","","","","470844","438284","","","873951","822748","","","","","","","","","88986","81829","479497","","","459729","51850","19768","651887","691795","","","","","","","555458","","554862","","2692976","2609286","411570","369622","","","233957","205083","","","","","","","","","","","1244842","1244844","1890369","X","1819549","179201","166927","","","623406","","622810","","","","","","","802607","789737","2692976","2609286","EIN-04-2104310"
"202140149349301409","https://s3.amazonaws.com/irs-form-990/202140149349301409_public.xml","2018v3.2","42259692","SOUTH SHORE ART CENTER INC","","990","2018","","","","44546","47119","","","","","8585","1900","","","","","","","","","1362","2636","1424355","","","915479","559434","508876","","","443991","462978","","","","","","","","","1057918","1023509","50088","28401","","","44735","49113","","","","","","","","","","","14547","95088","109370","X","172602","811152","694363","44186","63334","93210","","93210","","","","","","","948548","850907","1057918","1023509","EIN-04-2259692"
"202000419349300535","https://s3.amazonaws.com/irs-form-990/202000419349300535_public.xml","2018v3.1","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2018","","","","299597","259110","46404","183185","6050","104748","27045","12275","","","","","18178","6884","","","113252","12325","1075132","","","118318","17996","956814","","","166057","116360","","","","","2000","","550","","696579","1652251","42241","31284","","","11160","26249","","","","","","","","831740","","","","","53401","X","889273","570578","392575","72600","370403","","","","","","","","","","643178","762978","696579","1652251","EIN-04-2596491"
"201902979349301320","https://s3.amazonaws.com/irs-form-990/201902979349301320_public.xml","2018v3.1","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2018","","","","121574","100905","","","","","","","","","","","","","19400","16707","","","1929579","","","710514","1181993","1219065","","","","","","","","","","","","","1322967","1336677","37363","34282","","","","","","","","","","","","","214737","163757","","","252100","X","198039","947207","1105080","123660","33558","","","","","","","","","","1070867","1138638","1322967","1336677","EIN-02-0240383"
"201932279349200418","https://s3.amazonaws.com/irs-form-990/201932279349200418_public.xml","2018v3.1","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2018","X","83147","49689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17796","","12310","100943","61999","","","","","","","","","","","","","","","","","","","23093","","9273","","","","","","","","","","","","","","77850","52726","","","EIN-04-3266589"
"202022269349300447","https://s3.amazonaws.com/irs-form-990/202022269349300447_public.xml","2018v3.2","42104310","Holyoke Visiting Nurse Association Inc","","990","2018","","","","","9455","438284","152173","","","822748","1263783","","","","","","","","","81829","78428","488225","","","473944","19768","14281","691795","724649","","","","","","","554862","","553432","","2609286","2796201","369622","957502","","","205083","","","","","","","","","","","","1244844","1244842","1819549","X","2202344","166927","-27523","","","622810","","621380","","","","","","","789737","593857","2609286","2796201","EIN-04-2104310"
"201913169349302721","https://s3.amazonaws.com/irs-form-990/201913169349302721_public.xml","2018v3.1","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2018","","","","75982","91747","607746","340011","29667","79414","","10000","","","","","","","","","10266","16846","19523","","","16520","4711","3003","2534872","2346308","","","","","33078","18290","10095","","11730","","3306417","2917349","14468","14303","528536","370752","","","","","","","","","","","","","86280","85229","629284","X","470284","2587742","2388196","89391","58869","","","","","","","","","","2677133","2447065","3306417","2917349","EIN-04-3543134"
"201923159349301812","https://s3.amazonaws.com/irs-form-990/201923159349301812_public.xml","2018v3.1","50258941","BETHANY HOME OF RI INC","","990","2018","","","","1099917","1112264","132942","560586","","","500027","464552","","","","","","","","","16183","16362","5681909","","","3531279","2142958","2150630","35546","34153","","","","","","","5024882","","4492539","","8952455","8831086","227909","291951","","","","","","","","","","","17498","11275","","","115391","136964","360798","X","440190","3536454","3907939","46824","9434","5008379","","4473523","","","","","","","8591657","8390896","8952455","8831086","EIN-05-0258941"
"202021979349301127","https://s3.amazonaws.com/irs-form-990/202021979349301127_public.xml","2018v3.2","42592472","CAPE COD ACADEMY","","990","2018","","","","720347","242574","24735","43299","22737","7100","38649","25923","","","","","1777","200","","","79119","103044","23296368","","","10824038","13031935","12472330","","","","","","","","","","","","","13919299","12894470","1112616","852651","","","984779","879326","","","","","5750000","6750000","1000000","1000000","","","","","8847395","X","9481977","4891912","3235351","2850","0","177142","","177142","","","","","","","5071904","3412493","13919299","12894470","EIN-04-2592472"
"202031289349301203","https://s3.amazonaws.com/irs-form-990/202031289349301203_public.xml","2018v3.1","60840436","BENHAVEN INC","","990","2018","","","","3036321","1280295","","","","","1715148","3387147","","","","","","","","","","","11376253","","","6124195","4809476","5252058","2197592","2490732","","","","","","","6595","","9595","","11765132","12419827","1273383","1112694","","","29754","75504","","","","","","","1867670","2106511","","","","","3170807","X","3294709","8594325","9125118","","","","","","","","","","","","8594325","9125118","11765132","12419827","EIN-06-0840436"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202141969349301029","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202141969349301029_public.xml","2019v5.0","42259692","SOUTH SHORE ART CENTER INC","","990","2019","","","","47119","113625","","","","","1900","9950","","","","","","","","","2636","1781","1424355","","","955971","508876","468384","","","462978","479631","","","","","","","","","1023509","1073371","28401","38250","","","49113","16955","","","","","","","","","","","95088","236765","172602","","291970","","","","","","","","","","","","","","850907","781401","1023509","1073371","EIN-04-2259692"
